,summary,config,name
0,"{'_step': 35, '_runtime': 52.4211323261261, 'test/classification_report': {'_latest_artifact_path': 'wandb-client-artifact://14ny4t3gn6dg7jnmzqahil8owkec4wx2rz5ch0hil50sicp39lbprcjg9oke6fxzebc0brb1ib205v7fr4hh9o0n7ajqpzmdc4r08xfycfzzb76hl309208flc039iny:latest/test/classification_report.table.json', 'path': 'media/table/test/classification_report_35_24e4a89d99504a2c986f.table.json', 'size': 9764, '_type': 'table-file', 'ncols': 5, 'nrows': 238, 'sha256': '24e4a89d99504a2c986f8f7146f8ab67b345fbd33baeee881638a2dbbeacc438', 'artifact_path': 'wandb-client-artifact://14ny4t3gn6dg7jnmzqahil8owkec4wx2rz5ch0hil50sicp39lbprcjg9oke6fxzebc0brb1ib205v7fr4hh9o0n7ajqpzmdc4r08xfycfzzb76hl309208flc039iny:latest/test/classification_report.table.json'}, 'valid/accuracy': 0.14272340425531915, 'test/confusion_matrix': {'path': 'media/html/test/confusion_matrix_35_bc69cfe5e149bf31d7c1.html', 'size': 3806270, '_type': 'html-file', 'sha256': 'bc69cfe5e149bf31d7c1f04d24ccfc7c14bd2ad640cccaf43da0ceaec932692b'}, 'test/confusion_matrix_table_table': {'_type': 'table-file', 'ncols': 3, 'nrows': 55225, 'sha256': '24afa0a18e4a34455e10ffc3b16ab9fd74b1e25b92b396922b2420b93bde6362', 'artifact_path': 'wandb-client-artifact://6i7xccwtaems088l6h603eigo1ozmd16mpkdypajj2sm6zwks7auq8in79kn0wxnyodt2tzl8ndoxla8hzxfgxqfhvxpdol9qowpm67nnuog6izfj58ip2eo825t6izz:latest/test/confusion_matrix_table_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://6i7xccwtaems088l6h603eigo1ozmd16mpkdypajj2sm6zwks7auq8in79kn0wxnyodt2tzl8ndoxla8hzxfgxqfhvxpdol9qowpm67nnuog6izfj58ip2eo825t6izz:latest/test/confusion_matrix_table_table.table.json', 'path': 'media/table/test/confusion_matrix_table_table_35_24afa0a18e4a34455e10.table.json', 'size': 212596}, 'gradients/classifier.0.weight': {'_type': 'histogram', 'bins': [-4.0849609375, -2.770857810974121, -1.456754446029663, -0.14265108108520508, 1.1714520454406738, 2.4855551719665527, 3.79965877532959, 5.113761901855469, 6.427865028381348, 7.741968154907227, 9.056071281433105, 10.370174407958984, 11.68427848815918, 12.998380661010742, 14.312484741210938, 15.626587867736816, 16.940690994262695, 18.25479507446289, 19.568897247314453, 20.88300132751465, 22.19710350036621, 23.511207580566406, 24.82530975341797, 26.139413833618164, 27.45351791381836, 28.767621994018555, 30.081724166870117, 31.395828247070312, 32.709930419921875, 34.02403259277344, 35.338138580322266, 36.65224075317383, 37.96634292602539, 39.28044509887695, 40.59455108642578, 41.908653259277344, 43.222755432128906, 44.53685760498047, 45.8509635925293, 47.16506576538086, 48.47916793823242, 49.793270111083984, 51.10737609863281, 52.421478271484375, 53.73558044433594, 55.0496826171875, 56.36378860473633, 57.67789077758789, 58.99199676513672, 60.30609893798828, 61.62020492553711, 62.93430709838867, 64.2484130859375, 65.56251525878906, 66.87661743164062, 68.19071960449219, 69.50482177734375, 70.81892395019531, 72.13302612304688, 73.44712829589844, 74.76123809814453, 76.0753402709961, 77.38944244384766, 78.70354461669922, 80.01764678955078], 'values': [7, 52, 312, 182429, 16, 2, 1, 2, 2, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}, 'gradients/classifier.0.bias': {'values': [42, 153, 21, 6, 3, 3, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], '_type': 'histogram', 'bins': [-0.009765625, -0.005055760033428669, -0.00034589506685733795, 0.004363969899713993, 0.009073834866285324, 0.01378370076417923, 0.018493564799427986, 0.023203428834676743, 0.027913294732570648, 0.032623160630464554, 0.03733302652835846, 0.04204288870096207, 0.04675275459885597, 0.05146262049674988, 0.056172482669353485, 0.06088234856724739, 0.0655922144651413, 0.0703020766377449, 0.07501194626092911, 0.07972180843353271, 0.08443167805671692, 0.08914154022932053, 0.09385140240192413, 0.09856127202510834, 0.10327113419771194, 0.10798099637031555, 0.11269086599349976, 0.11740072816610336, 0.12211059033870697, 0.12682045996189117, 0.13153032958507538, 0.1362401843070984, 0.1409500539302826, 0.1456599235534668, 0.1503697782754898, 0.155079647898674, 0.15978951752185822, 0.16449937224388123, 0.16920924186706543, 0.17391911149024963, 0.17862898111343384, 0.18333885073661804, 0.18804870545864105, 0.19275857508182526, 0.19746844470500946, 0.20217829942703247, 0.20688816905021667, 0.21159803867340088, 0.2163078933954239, 0.2210177630186081, 0.2257276177406311, 0.2304374873638153, 0.2351473569869995, 0.23985722661018372, 0.24456708133220673, 0.24927695095539093, 0.25398680567741394, 0.25869667530059814, 0.26340654492378235, 0.26811641454696655, 0.27282625436782837, 0.2775361239910126, 0.2822459936141968, 0.286955863237381, 0.2916657328605652]}, '_wandb': {'runtime': 52}, '_timestamp': 1665515235.5765245, 'train/loss': 11908.530234042551, 'dur': 0.6518423557281494, 'valid/loss': 12105.71207230718, 'test/accuracy': 0.1385787234042553}","{'seed': 13331, 'data_dir': 'data/wili-2018-split', 'features': ['Feature.UNICODE_CATEGORY'], 'momentum': 0.9, 'normalize': False, 'optimizer': 'Optimizer.SGD', 'activation': 'Activation.ReLU', 'batch_size': 1024, 'hidden_dims': [], 'dropout_prob': 0, 'learning_rate': 0.2, 'embeddings_dir': 'embeddings', 'bert_batch_size': 32, 'bert_model_name': 'bert-base-multilingual-cased', 'experiment_name': 'mbert-bbs32-unic-l5', 'embeddings_layer': 5, 'unicode_categories': ['Zs', 'Po', 'Lu', 'Ll', 'Pd', 'Ps', 'Pe', 'Lo', 'Mn', 'Pf']}",mbert-bbs32-uic-l5
1,"{'valid/loss': 14605.311756648936, 'dur': 0.66457200050354, '_timestamp': 1665515121.9732275, '_wandb': {'runtime': 41}, '_step': 20, 'gradients/classifier.0.weight': {'_type': 'histogram', 'bins': [-3.7275390625, -2.4665472507476807, -1.2055554389953613, 0.05543637275695801, 1.3164281845092773, 2.577420234680176, 3.838411808013916, 5.099403381347656, 6.360395431518555, 7.621387481689453, 8.882379531860352, 10.143370628356934, 11.404362678527832, 12.66535472869873, 13.926345825195312, 15.187337875366211, 16.44832992553711, 17.709321975708008, 18.970314025878906, 20.231306076049805, 21.492298126220703, 22.75328826904297, 24.014280319213867, 25.275272369384766, 26.536264419555664, 27.797256469726562, 29.05824851989746, 30.31924057006836, 31.580230712890625, 32.841224670410156, 34.10221481323242, 35.36320495605469, 36.62419891357422, 37.885189056396484, 39.146183013916016, 40.40717315673828, 41.66816711425781, 42.92915725708008, 44.19015121459961, 45.451141357421875, 46.712135314941406, 47.97312545776367, 49.2341194152832, 50.49510955810547, 51.756103515625, 53.017093658447266, 54.2780876159668, 55.53907775878906, 56.80006790161133, 58.061058044433594, 59.322052001953125, 60.58304214477539, 61.84403610229492, 63.10502624511719, 64.36602020263672, 65.62701416015625, 66.88800048828125, 68.14899444580078, 69.40998077392578, 70.67097473144531, 71.93196868896484, 73.19296264648438, 74.45394897460938, 75.7149429321289, 76.97593688964844], 'values': [12, 69, 182658, 65, 8, 3, 5, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]}, 'test/accuracy': 0.07103829787234042, 'gradients/classifier.0.bias': {'_type': 'histogram', 'bins': [-0.0107421875, -0.00602656090632081, -0.0013109343126416206, 0.0034046918153762817, 0.008120318874716759, 0.012835945934057236, 0.017551571130752563, 0.02226720005273819, 0.026982825249433517, 0.031698450446128845, 0.03641407936811447, 0.0411297045648098, 0.04584532976150513, 0.05056095868349075, 0.05527658388018608, 0.05999221280217171, 0.06470783799886703, 0.06942346692085266, 0.07413908839225769, 0.07885471731424332, 0.08357034623622894, 0.08828596770763397, 0.0930015966296196, 0.09771722555160522, 0.10243284702301025, 0.10714847594499588, 0.11186409741640091, 0.11657972633838654, 0.12129535526037216, 0.1260109841823578, 0.13072660565376282, 0.13544222712516785, 0.14015786349773407, 0.1448734849691391, 0.14958912134170532, 0.15430474281311035, 0.15902036428451538, 0.1637360006570816, 0.16845162212848663, 0.17316725850105286, 0.17788287997245789, 0.18259850144386292, 0.18731413781642914, 0.19202975928783417, 0.1967453807592392, 0.20146101713180542, 0.20617663860321045, 0.21089226007461548, 0.2156078815460205, 0.22032350301742554, 0.22503913938999176, 0.2297547608613968, 0.23447038233280182, 0.23918601870536804, 0.24390164017677307, 0.2486172616481781, 0.2533329129219055, 0.25804853439331055, 0.2627641558647156, 0.2674797773361206, 0.272195428609848, 0.27691105008125305, 0.2816266715526581, 0.2863422930240631, 0.29105791449546814], 'values': [29, 164, 29, 3, 0, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}, 'train/loss': 15707.269379155585, 'test/confusion_matrix': {'sha256': 'f79fc90cb7287d487517aea437ab610d219b2a81935653cb13da7cfc591ea09d', 'path': 'media/html/test/confusion_matrix_20_f79fc90cb7287d487517.html', 'size': 3806414, '_type': 'html-file'}, '_runtime': 42.219841718673706, 'test/classification_report': {'path': 'media/table/test/classification_report_20_9426b734a87ae0ddb42c.table.json', 'size': 9170, '_type': 'table-file', 'ncols': 5, 'nrows': 238, 'sha256': '9426b734a87ae0ddb42caa7afcdf91e80fc28cbdb61a1d9207be99687c199b62', 'artifact_path': 'wandb-client-artifact://16edfsogbcxvs2qp2g6psry5d3lpzosg12oodc1txncymzxaspw6g7tna41m2pcf8l39xt6fdj790zrgneurg4h5r860kixkf91sqnrqzghb6elxv7qb3zoyskqp773n:latest/test/classification_report.table.json', '_latest_artifact_path': 'wandb-client-artifact://16edfsogbcxvs2qp2g6psry5d3lpzosg12oodc1txncymzxaspw6g7tna41m2pcf8l39xt6fdj790zrgneurg4h5r860kixkf91sqnrqzghb6elxv7qb3zoyskqp773n:latest/test/classification_report.table.json'}, 'test/confusion_matrix_table_table': {'path': 'media/table/test/confusion_matrix_table_table_20_dda1d46ecd48adecb6e4.table.json', 'size': 212635, '_type': 'table-file', 'ncols': 3, 'nrows': 55225, 'sha256': 'dda1d46ecd48adecb6e4e8c39790a2d0ccff48873d6a4501d586b482c882664a', 'artifact_path': 'wandb-client-artifact://asb3i07sx333viqx1mbhks1ymxwihkfdzvr2sffhnvwisq8b3r8ybcszuqafatybvbj3dr8g7murvko4pn3k4g9bdaswhqvaef3z0mo6l8xmzuhz90oimycztcmb7e1y:latest/test/confusion_matrix_table_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://asb3i07sx333viqx1mbhks1ymxwihkfdzvr2sffhnvwisq8b3r8ybcszuqafatybvbj3dr8g7murvko4pn3k4g9bdaswhqvaef3z0mo6l8xmzuhz90oimycztcmb7e1y:latest/test/confusion_matrix_table_table.table.json'}, 'valid/accuracy': 0.06727659574468085}","{'seed': 13331, 'data_dir': 'data/wili-2018-split', 'features': ['Feature.UNICODE_CATEGORY'], 'momentum': 0.9, 'normalize': False, 'optimizer': 'Optimizer.SGD', 'activation': 'Activation.ReLU', 'batch_size': 1024, 'hidden_dims': [], 'dropout_prob': 0, 'learning_rate': 0.2, 'embeddings_dir': 'embeddings', 'bert_batch_size': 32, 'bert_model_name': 'xlm-roberta-base', 'experiment_name': 'xlmbert-bbs32-unic-l5', 'embeddings_layer': 5, 'unicode_categories': ['Zs', 'Po', 'Lu', 'Ll', 'Pd', 'Ps', 'Pe', 'Lo', 'Mn', 'Pf']}",xlmbert-bbs32-uic-l5
2,"{'test/confusion_matrix': {'_type': 'html-file', 'sha256': 'e885117746ed3050cc64c16d202abb52ea87bc66203d77558d0eae11cb8d6a57', 'path': 'media/html/test/confusion_matrix_1000_e885117746ed3050cc64.html', 'size': 3805516}, 'gradients/classifier.0.bias': {'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 1, 1, 0, 2, 5, 6, 4, 7, 8, 7, 13, 16, 36, 43, 29, 22, 9, 3, 4, 2, 0, 2, 0, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'bins': [-0.005192372016608715, -0.005032873712480068, -0.004873375408351421, -0.0047138771042227745, -0.004554378800094128, -0.004394880961626768, -0.004235382657498121, -0.004075884353369474, -0.0039163860492408276, -0.0037568877451121807, -0.003597389440983534, -0.0034378913696855307, -0.003278393065556884, -0.003118894761428237, -0.0029593966901302338, -0.002799898386001587, -0.00264040008187294, -0.002480901777744293, -0.0023214034736156464, -0.002161905402317643, -0.0020024070981889963, -0.0018429087940603495, -0.0016834106063470244, -0.0015239124186336994, -0.0013644141145050526, -0.0012049158103764057, -0.0010454176226630807, -0.0008859193767420948, -0.0007264211308211088, -0.0005669228849001229, -0.00040742463897913694, -0.0002479264512658119, -8.842814713716507e-05, 7.107009878382087e-05, 0.0002305683447048068, 0.00039006659062579274, 0.0005495648365467787, 0.0007090630824677646, 0.0008685613283887506, 0.0010280595161020756, 0.0011875578202307224, 0.0013470561243593693, 0.0015065543120726943, 0.0016660524997860193, 0.0018255508039146662, 0.001985049108043313, 0.0021445471793413162, 0.002304045483469963, 0.00246354378759861, 0.0026230420917272568, 0.0027825403958559036, 0.002942038467153907, 0.0031015367712825537, 0.0032610350754112005, 0.0034205331467092037, 0.0035800314508378506, 0.0037395297549664974, 0.0038990280590951443, 0.004058526363223791, 0.004218024667352438, 0.0043775225058197975, 0.004537020809948444, 0.004696519114077091, 0.004856017418205738, 0.005015515722334385]}, 'dur': 0.7170681953430176, 'test/confusion_matrix_table_table': {'_latest_artifact_path': 'wandb-client-artifact://19wtey0dlr9y4nzk0xsoi8a24wbm59ihfs0rs1y811dteis0q2bwy8iffqcpeuqiapmw1ft5l8ml7m90xh8mauzi3e9h6kmh55mzy9r75li8g8o4dutxyacyljzikpc6:latest/test/confusion_matrix_table_table.table.json', 'path': 'media/table/test/confusion_matrix_table_table_1000_f591b8abebfc93e9432a.table.json', 'size': 212479, '_type': 'table-file', 'ncols': 3, 'nrows': 55225, 'sha256': 'f591b8abebfc93e9432a9a1b921930006e49c2a6a54e26e130182fbec7def58c', 'artifact_path': 'wandb-client-artifact://19wtey0dlr9y4nzk0xsoi8a24wbm59ihfs0rs1y811dteis0q2bwy8iffqcpeuqiapmw1ft5l8ml7m90xh8mauzi3e9h6kmh55mzy9r75li8g8o4dutxyacyljzikpc6:latest/test/confusion_matrix_table_table.table.json'}, '_timestamp': 1665515019.9153352, '_step': 1000, 'test/accuracy': 0.932468085106383, 'train/loss': 0.2489593665041822, 'test/classification_report': {'_type': 'table-file', 'ncols': 5, 'nrows': 238, 'sha256': 'b73c0f629a93c5aa1a2c504410094bac6f52fc2587ed881a89f90fa30cb009e2', 'artifact_path': 'wandb-client-artifact://f4kifj4uxl7nyjcum8hdvrx8tacshdtxvqb55s3v8uz1rxlm3v6ctfmko1pwg5skryfy7dzi0kym7gbypr226qm1p4vjj2xfim6e0i3mfj3u0bfy98tlnbtl3rrm70d1:latest/test/classification_report.table.json', '_latest_artifact_path': 'wandb-client-artifact://f4kifj4uxl7nyjcum8hdvrx8tacshdtxvqb55s3v8uz1rxlm3v6ctfmko1pwg5skryfy7dzi0kym7gbypr226qm1p4vjj2xfim6e0i3mfj3u0bfy98tlnbtl3rrm70d1:latest/test/classification_report.table.json', 'path': 'media/table/test/classification_report_1000_b73c0f629a93c5aa1a2c.table.json', 'size': 14701}, 'gradients/classifier.0.weight': {'_type': 'histogram', 'bins': [-0.09608368575572968, -0.0931321382522583, -0.09018059074878693, -0.08722904324531555, -0.08427749574184418, -0.0813259482383728, -0.07837440073490143, -0.07542285323143005, -0.07247130572795868, -0.0695197582244873, -0.06656821072101593, -0.06361666321754456, -0.06066511571407318, -0.05771356821060181, -0.05476202070713043, -0.05181047320365906, -0.04885892942547798, -0.04590738192200661, -0.04295583441853523, -0.04000428691506386, -0.037052739411592484, -0.03410119190812111, -0.031149646267294884, -0.02819809876382351, -0.025246551260352135, -0.02229500375688076, -0.019343456253409386, -0.01639191061258316, -0.013440362177789211, -0.010488814674317837, -0.007537268102169037, -0.004585720598697662, -0.0016341730952262878, 0.001317374175414443, 0.004268921446055174, 0.007220468483865261, 0.010172015987336636, 0.01312356349080801, 0.01607511006295681, 0.019026657566428185, 0.02197820506989956, 0.024929752573370934, 0.027881300076842308, 0.030832845717668533, 0.03378439322113991, 0.03673594072461128, 0.03968748822808266, 0.04263903573155403, 0.045590583235025406, 0.04854213073849678, 0.051493678241968155, 0.05444522574543953, 0.057396773248910904, 0.06034832075238228, 0.06329986453056335, 0.06625141203403473, 0.0692029595375061, 0.07215450704097748, 0.07510605454444885, 0.07805760204792023, 0.0810091495513916, 0.08396069705486298, 0.08691224455833435, 0.08986379206180573, 0.0928153395652771], 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 1, 1, 0, 2, 5, 6, 3, 8, 8, 9, 16, 52, 182556, 74, 30, 24, 9, 3, 4, 2, 0, 2, 0, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]}, 'valid/loss': 0.310120947426938, '_runtime': 850.4403650760651, '_wandb': {'runtime': 850}, 'valid/accuracy': 0.930127659574468}","{'seed': 13331, 'data_dir': 'data/wili-2018-split', 'features': ['Feature.UNICODE_CATEGORY'], 'momentum': 0.9, 'normalize': True, 'optimizer': 'Optimizer.SGD', 'activation': 'Activation.ReLU', 'batch_size': 1024, 'hidden_dims': [], 'dropout_prob': 0, 'learning_rate': 0.2, 'embeddings_dir': 'embeddings', 'bert_batch_size': 32, 'bert_model_name': 'xlm-roberta-base', 'experiment_name': 'xlmbert-bbs32-unic-l12', 'embeddings_layer': 12, 'unicode_categories': ['Zs', 'Po', 'Lu', 'Ll', 'Pd', 'Ps', 'Pe', 'Lo', 'Mn', 'Pf']}",xlmbert-bbs32-unic-l12
3,"{'train/loss': 14671.892897273936, 'valid/accuracy': 0.06782978723404255, 'test/confusion_matrix': {'path': 'media/html/test/confusion_matrix_31_689b02d56f9b4778b586.html', 'size': 3806277, '_type': 'html-file', 'sha256': '689b02d56f9b4778b58651ac7dd393125d81652b7a127845f24fd0dff0460df5'}, '_step': 31, 'gradients/classifier.0.bias': {'_type': 'histogram', 'values': [8, 107, 101, 6, 4, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'bins': [-0.013671875, -0.008382599800825119, -0.003093324601650238, 0.002195950597524643, 0.007485225796699524, 0.012774500995874405, 0.018063776195049286, 0.023353051394224167, 0.028642326593399048, 0.03393160179257393, 0.03922087699174881, 0.04451015219092369, 0.04979942739009857, 0.05508870258927345, 0.060377977788448334, 0.06566725671291351, 0.0709565281867981, 0.07624579966068268, 0.08153507858514786, 0.08682435750961304, 0.09211362898349762, 0.0974029004573822, 0.10269217938184738, 0.10798145830631256, 0.11327072978019714, 0.11856000125408173, 0.1238492801785469, 0.12913855910301208, 0.13442783057689667, 0.13971710205078125, 0.14500638842582703, 0.1502956598997116, 0.1555849313735962, 0.16087420284748077, 0.16616347432136536, 0.17145276069641113, 0.17674203217029572, 0.1820313036441803, 0.18732059001922607, 0.19260986149311066, 0.19789913296699524, 0.20318840444087982, 0.2084776759147644, 0.21376696228981018, 0.21905623376369476, 0.22434550523757935, 0.22963479161262512, 0.2349240630865097, 0.2402133345603943, 0.24550260603427887, 0.25079187750816345, 0.25608116388320923, 0.2613704204559326, 0.2666597068309784, 0.27194899320602417, 0.27723824977874756, 0.28252753615379333, 0.2878168225288391, 0.2931060791015625, 0.2983953654766083, 0.30368465185165405, 0.30897390842437744, 0.3142631947994232, 0.3195524513721466, 0.3248417377471924]}, 'valid/loss': 13673.23675299202, '_wandb': {'runtime': 51}, 'gradients/classifier.0.weight': {'bins': [-4.7255859375, -3.054431200027466, -1.3832764625549316, 0.28787803649902344, 1.9590330123901367, 3.63018798828125, 5.301342010498047, 6.97249698638916, 8.643651962280273, 10.314806938171387, 11.9859619140625, 13.657115936279297, 15.32827091217041, 16.999425888061523, 18.67057991027832, 20.34173583984375, 22.012889862060547, 23.684043884277344, 25.355199813842773, 27.02635383605957, 28.697509765625, 30.368663787841797, 32.039817810058594, 33.71097183227539, 35.38212585449219, 37.053279876708984, 38.72443389892578, 40.395591735839844, 42.06674575805664, 43.73789978027344, 45.409053802490234, 47.08020782470703, 48.751365661621094, 50.42251968383789, 52.09367370605469, 53.76483154296875, 55.43598556518555, 57.107139587402344, 58.77829360961914, 60.44944763183594, 62.12060546875, 63.7917594909668, 65.4629135131836, 67.13407135009766, 68.80522155761719, 70.47637939453125, 72.14753723144531, 73.81868743896484, 75.48983764648438, 77.16099548339844, 78.83214569091797, 80.50330352783203, 82.17445373535156, 83.84561157226562, 85.51676940917969, 87.18791961669922, 88.85907745361328, 90.53023529052734, 92.20138549804688, 93.87254333496094, 95.54369354248047, 97.21485137939453, 98.88600158691406, 100.55715942382812, 102.22831726074219], 'values': [5, 57, 182704, 41, 9, 2, 2, 3, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], '_type': 'histogram'}, '_timestamp': 1665514140.3327403, 'test/confusion_matrix_table_table': {'artifact_path': 'wandb-client-artifact://11u8v8qz7kp43n0gz78gz45lbd83ag9m0oaawbz8swf3ty8ygwwj2t0re9r1vdj6bvqla3jvfq4cjvnex0pttxc0uvr1qii6d8pviwpttu33odwuubp5ghvsm9xgny8g:latest/test/confusion_matrix_table_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://11u8v8qz7kp43n0gz78gz45lbd83ag9m0oaawbz8swf3ty8ygwwj2t0re9r1vdj6bvqla3jvfq4cjvnex0pttxc0uvr1qii6d8pviwpttu33odwuubp5ghvsm9xgny8g:latest/test/confusion_matrix_table_table.table.json', 'path': 'media/table/test/confusion_matrix_table_table_31_c4f25f053f0a761bbabe.table.json', 'size': 212600, '_type': 'table-file', 'ncols': 3, 'nrows': 55225, 'sha256': 'c4f25f053f0a761bbabe770bd8f03a63766a4b24dab6c35cfab43797635f5218'}, 'test/classification_report': {'_type': 'table-file', 'ncols': 5, 'nrows': 238, 'sha256': '117d8954d11b77c3c8a4dc277114d04b3096ed92bbbb8aecb9127418c5e597d1', 'artifact_path': 'wandb-client-artifact://a8xpwmcrwlw6hc20e5etn9cfx45nrehahzu7lgaa0kzcm6i9tdzepqg5al5admpkhvxk4l6k4nsfwac23ucp59sug1yynr37xxkn5ievyoh4w3qcyld25j9pf6ctrdpo:latest/test/classification_report.table.json', '_latest_artifact_path': 'wandb-client-artifact://a8xpwmcrwlw6hc20e5etn9cfx45nrehahzu7lgaa0kzcm6i9tdzepqg5al5admpkhvxk4l6k4nsfwac23ucp59sug1yynr37xxkn5ievyoh4w3qcyld25j9pf6ctrdpo:latest/test/classification_report.table.json', 'path': 'media/table/test/classification_report_31_117d8954d11b77c3c8a4.table.json', 'size': 9416}, 'dur': 0.684908390045166, '_runtime': 51.5465874671936, 'test/accuracy': 0.08860425531914894}","{'seed': 13331, 'data_dir': 'data/wili-2018-split', 'features': ['Feature.UNICODE_CATEGORY'], 'momentum': 0.9, 'normalize': False, 'optimizer': 'Optimizer.SGD', 'activation': 'Activation.ReLU', 'batch_size': 1024, 'hidden_dims': [], 'dropout_prob': 0, 'learning_rate': 0.2, 'embeddings_dir': 'embeddings', 'bert_batch_size': 32, 'bert_model_name': 'xlm-roberta-base', 'experiment_name': 'xlmbert-bbs32-uic-l12', 'embeddings_layer': 12, 'unicode_categories': ['Zs', 'Po', 'Lu', 'Ll', 'Pd', 'Ps', 'Pe', 'Lo', 'Mn', 'Pf']}",xlmbert-bbs32-uic-l12
